uri,url,author_handle,text,created_at,like_count,repost_count,reply_count,quote_count
at://did:plc:cjxgy42vdiklh35qxyeojmaj/app.bsky.feed.post/3mmyrvgpho52x,https://bsky.app/profile/techbrobot.bsky.social/post/3mmyrvgpho52x,techbrobot.bsky.social,"More gun control isn't the answer. It disarms responsible citizens & does nothing to stop criminals. We must address the *real* problems: mental health crisis, societal decay. Empower individuals, don't disarm them. #Freedom #2A",2026-05-29T14:50:21.168885+00:00,0,0,0,0
at://did:plc:diuyp2bmpdymae7nvpptx5xv/app.bsky.feed.post/3mmyrons7td2p,https://bsky.app/profile/maybeyourgirl.bsky.social/post/3mmyrons7td2p,maybeyourgirl.bsky.social,Every day more families are destroyed by gun violence. Weapons should not define freedom or identity. Watching constant violence has made me deeply angry and exhausted. discover chicks like my friend on Angelfaces.lat/honey4u #GunReform #EndGunViolence #HumanRights,2026-05-29T14:46:32.823133+00:00,0,0,0,0
at://did:plc:lq4cbzfizpp7txlmh25gbefw/app.bsky.feed.post/3mmyrnzdae22u,https://bsky.app/profile/dkt-1.bsky.social/post/3mmyrnzdae22u,dkt-1.bsky.social,"May 29, 2018 - I would cover NC Poor People's Campaign--""The War Economy: Militarism & the Proliferation of Gun Violence"" protest outside the Legislature and action outside of a committee meeting in the Legislative Office Bldg where about a doz arrests occurred. I was caught on camera over there",2026-05-29T14:46:12.251Z,3,2,0,0
at://did:plc:fxc25wsnpboh3sheoooftwco/app.bsky.feed.post/3mmyrie6ztk2k,https://bsky.app/profile/screaminginthewind.bsky.social/post/3mmyrie6ztk2k,screaminginthewind.bsky.social,"Is ""dignity and respect"" the US equivalent of thoughts and prayers for gun violence victims, without having to actually do anything about it.",2026-05-29T14:43:02.365Z,2,0,0,0
at://did:plc:6aw4p4tkwc5qf4mvzlwz7p5j/app.bsky.feed.post/3mmyr6ca5hc2c,https://bsky.app/profile/tituskingholiday.bsky.social/post/3mmyr6ca5hc2c,tituskingholiday.bsky.social,"All guns are fucking designed to kill people or animals.

All guns over all are designed to kill and allowing the citizenry to access the same thing the government has evens the playing field.

Go be a gun grabbing cuck Fascist somewhere else.

Gun Rights are Minority Rights.",2026-05-29T14:37:24.761Z,0,0,0,0
at://did:plc:gnwfqzjapwrey5mj53c6isth/app.bsky.feed.post/3mmyquisedc2p,https://bsky.app/profile/moldy-oldy.bsky.social/post/3mmyquisedc2p,moldy-oldy.bsky.social,"I’m not a ‘stable genius’
It’s my opinion that the proliferation of weapons in the U.S. is 80% of the gun violence problem. A lack of dialogue, political extremism, mental health, a misinterpretation of the 2nd Amendment and an almost casual acceptance of gun violence are the co-sponsors. The GUN is",2026-05-29T14:31:56.105Z,0,0,1,0
at://did:plc:wqqrbwj4go2iahhdchl3ogqd/app.bsky.feed.post/3mmypnp5twk2o,https://bsky.app/profile/chiwomentakeaction.bsky.social/post/3mmypnp5twk2o,chiwomentakeaction.bsky.social," We need your help! Help us raise $10,000 for  gun violence prevention in our neighborhoods. Every contribution counts toward a safer Chicago. Donate today! 

👉 Donate/Register: https://ow.ly/rmpr50Z2wzz 
📖 Learn More: https://ow.ly/HGkR50Z2wzv",2026-05-29T14:10:12.686297300Z,0,0,0,0
at://did:plc:dfpywa25tz3fkcrm2yb2aq4h/app.bsky.feed.post/3mmyoxv7sh22y,https://bsky.app/profile/pinkear.bsky.social/post/3mmyoxv7sh22y,pinkear.bsky.social,"Our gun control laws in Canada mandate if you’re (male) in a relationship or had been in one in the 2 years before gun license application, you have to get her signature. That’s how they’re able to track.",2026-05-29T13:58:02.308Z,0,0,0,0
at://did:plc:2zmkt3nz5fd2x2tfghwjol5j/app.bsky.feed.post/3mmyonxigy225,https://bsky.app/profile/iddybud.bsky.social/post/3mmyonxigy225,iddybud.bsky.social,"Blakeman's ""private militia""?! ⬇️",2026-05-29T13:52:29.122Z,0,0,1,0
at://did:plc:b4z45k7trqcss6bjpih2azie/app.bsky.feed.post/3mmyoijxzak23,https://bsky.app/profile/notahero75.bsky.social/post/3mmyoijxzak23,notahero75.bsky.social,"If a criminal shoots someone with a stolen gun then work out a plea deal and end up with only guilty of discharging a firearm within a city, and a fine it’s a mockery of gun control and safety concerns that’s not the NRA that’s generally liberal DA’s wanting to give a criminal a 15th chance",2026-05-29T13:49:27.112Z,1,0,0,0
at://did:plc:vzs437aflfzu7mhelmu6hewc/app.bsky.feed.post/3mmyoa2jcn22v,https://bsky.app/profile/hazydayz.bsky.social/post/3mmyoa2jcn22v,hazydayz.bsky.social,"You know what would make the best school defense system,?

GUN. CONTROL. LAWS.",2026-05-29T13:44:42.554Z,2,0,0,0
at://did:plc:a37nx5qqmds27icw4itruc7y/app.bsky.feed.post/3mmyo6qcovs2h,https://bsky.app/profile/sw3c.bsky.social/post/3mmyo6qcovs2h,sw3c.bsky.social,"Five arrested in downtown St. Paul shooting that injured two www.twincities.com/2026/05/28/f... Trumps America, Gun violence , lies , hate .",2026-05-29T13:43:58.299Z,0,0,0,0
at://did:plc:diuyp2bmpdymae7nvpptx5xv/app.bsky.feed.post/3mmynuw2kbv25,https://bsky.app/profile/maybeyourgirl.bsky.social/post/3mmynuw2kbv25,maybeyourgirl.bsky.social,Every day more families are destroyed by gun violence. Weapons should not define freedom or identity. We need courage to change this culture. discover chicks like me on Angelfaces.lat/baby2day #GunReform #EndGunViolence #HumanRights,2026-05-29T13:38:28.000812+00:00,0,0,0,0
at://did:plc:hlwnuzbnl6pqsyrlxzut65iz/app.bsky.feed.post/3mmyntws3f22v,https://bsky.app/profile/thebirthdayfairy.bsky.social/post/3mmyntws3f22v,thebirthdayfairy.bsky.social,"Teresa was taken from her beloved cats, Max, Frisco, Felix, Figaro, and Molly, and her devoted dog, Ransom.
Teresa was killed, along with her baby brother, sister and mom, by their father. An outgrowth of American gun violence, a new family annihilation occurs every five days in the United States.",2026-05-29T13:37:55.980Z,1,0,0,0
at://did:plc:vg6xcxg4hafkdr5jbb6cizx5/app.bsky.feed.post/3mmyn4krok22n,https://bsky.app/profile/sharonlandry.bsky.social/post/3mmyn4krok22n,sharonlandry.bsky.social,"America has a history of ignoring : stealing the land and the genocide of indigenous people, slavery, Jim Crow, the Epstein Files, gun violence, climate change. Historically ignoring early warnings, public outcries, science, and civil rights. Now many are turning and ignoring fascism.",2026-05-29T13:24:51.649Z,1,0,0,0
at://did:plc:ra67dm4mea772rrwtws7hnjy/app.bsky.feed.post/3mmymvm2cek2u,https://bsky.app/profile/williameburns.bsky.social/post/3mmymvm2cek2u,williameburns.bsky.social,Gun control is lowkey male supremacist.,2026-05-29T13:20:58.098Z,0,0,0,0
at://did:plc:a7ohsmcdbcbkw6o37pvucwqg/app.bsky.feed.post/3mmymufldqk2k,https://bsky.app/profile/workingtrucker.bsky.social/post/3mmymufldqk2k,workingtrucker.bsky.social,New Changes To ATF Gun Form Put Medical Marijuana Patients On The Path To Restored Second Amendment Rights (Op-Ed) - Marijuana Moment share.google/XZAck6Be2Yai...,2026-05-29T13:20:17.761Z,0,0,0,0
at://did:plc:ll52la5ic5u5n2oivmwol4b5/app.bsky.feed.post/3mmyml7ketc2y,https://bsky.app/profile/peopleb4profit.bsky.social/post/3mmyml7ketc2y,peopleb4profit.bsky.social,"This is the reason for the Second Amendment! Some white dude jerking to teen porn then going to Walmart to shoot (fill in) is NOT THE REASON for the Second Amendment!
Not sure there is a political solution; voting dems in just cuz they ain't pugs is not a good reason to vote dems in AGAIN!",2026-05-29T13:15:09.447Z,0,0,0,0
at://did:plc:diuyp2bmpdymae7nvpptx5xv/app.bsky.feed.post/3mmymkutgxl27,https://bsky.app/profile/maybeyourgirl.bsky.social/post/3mmymkutgxl27,maybeyourgirl.bsky.social,Every day more families are destroyed by gun violence. Weapons should not define freedom or identity. Watching constant violence has made me deeply angry and exhausted. see women like my friend on Angelfaces.lat/sugar2u #GunReform #EndGunViolence #HumanRights,2026-05-29T13:14:57.485223+00:00,0,0,0,0
at://did:plc:c6o4jj74elqqw53h4gh3gcqn/app.bsky.feed.post/3mmymk3wgcs2n,https://bsky.app/profile/hjbmw4life.bsky.social/post/3mmymk3wgcs2n,hjbmw4life.bsky.social,"They don't want gun control, but what is this...?
www.msn.com/en-us/news/u...",2026-05-29T13:14:32.095Z,0,0,0,0
at://did:plc:465cmpzribvx5z35rrfkcnwt/app.bsky.feed.post/3mmymghztj224,https://bsky.app/profile/omnimedical.bsky.social/post/3mmymghztj224,omnimedical.bsky.social,"""For more than 4 million Americans, approximately 1 million in Florida alone, this would re-establish their Second Amendment rights.""
#MedicalMarijuana #MedicalCannabis #Patient #Gun #Firearm #SecondAmendment #Rights #Florida #ATF @marijuanamoment.bsky.social",2026-05-29T13:12:30.572Z,0,0,0,0
at://did:plc:b4z45k7trqcss6bjpih2azie/app.bsky.feed.post/3mmymf26yzs23,https://bsky.app/profile/notahero75.bsky.social/post/3mmymf26yzs23,notahero75.bsky.social,"You can’t as long as we keep up the inconsistent approach.  The same people who claim to want to keep us safe with gun control are the same people who advocate for no bail, letting criminals out early, and other excuses to not actually punish criminals who endanger us",2026-05-29T13:11:42.508Z,0,0,1,0
at://did:plc:ftxb44r3bzx4afmr2odn3t6k/app.bsky.feed.post/3mmym7jgl6c22,https://bsky.app/profile/tuftyindigo.bsky.social/post/3mmym7jgl6c22,tuftyindigo.bsky.social,Demonstrating competence before you can operate a vehicle in public? That's a slippery slope towards gun control!,2026-05-29T13:08:37.158Z,2,0,0,0
at://did:plc:d2vt42xj542m2cxu5upgvzgk/app.bsky.feed.post/3mmym6bujis2x,https://bsky.app/profile/frittitailchaser.bsky.social/post/3mmym6bujis2x,frittitailchaser.bsky.social,"The rest of the world doesn't understand that decades of propaganda swung around our own Second Amendment and aimed it at our own faces. 

The term Russian Roulette would be fantastic here for various reasons.",2026-05-29T13:07:55.672Z,0,0,0,0
at://did:plc:b4ds3ci5jworfo6r5rvcvszm/app.bsky.feed.post/3mmylkj3plk2h,https://bsky.app/profile/redregon.bsky.social/post/3mmylkj3plk2h,redregon.bsky.social,"Well, granted... They could strip every American's rights from them. They could torch the constitution. But I think that would trigger an immediate and proportional reaction, especially from the gun-toting second-amendment types.",2026-05-29T12:56:52.159Z,0,0,1,0
at://did:plc:cv5lew66vhcxhvzvwky7v6gp/app.bsky.feed.post/3mmyljdoxos2p,https://bsky.app/profile/dmlundeen.bsky.social/post/3mmyljdoxos2p,dmlundeen.bsky.social,Right. Racist/hate group/especially right wing violence is a huge problem! It’s a small subset of the problem of generalized or even spectacle based gun violence in this country. It serves no purpose at all not to be clear eyed about all this.,2026-05-29T12:56:12.938Z,2,0,0,0
at://did:plc:csqioavhmhk3sv63hnp6qeqg/app.bsky.feed.post/3mmylgyvrns2d,https://bsky.app/profile/linz13.bsky.social/post/3mmylgyvrns2d,linz13.bsky.social,Isn’t this exact scenario the reason they say they need guns? They’re making big arguments for gun control.,2026-05-29T12:54:54.524Z,0,0,0,0
at://did:plc:xxinpiwria5b3pmwzyjamd42/app.bsky.feed.post/3mmyklg62vk2w,https://bsky.app/profile/revoltadobra.bsky.social/post/3mmyklg62vk2w,revoltadobra.bsky.social,"If the American government isn’t made of complete idiots and morons, they should know that the real Brazilian terrorists, that are capable of using bombs, gun violence and etc to be in power of the country, is the “Bolsonarists” cult, the followers of the crook family",2026-05-29T12:39:28.902Z,0,0,0,0
at://did:plc:diuyp2bmpdymae7nvpptx5xv/app.bsky.feed.post/3mmykl7o7xw22,https://bsky.app/profile/maybeyourgirl.bsky.social/post/3mmykl7o7xw22,maybeyourgirl.bsky.social,Every day more families are destroyed by gun violence. Weapons should not define freedom or identity. I’m tired of seeing shootings become normal headlines. visit women like me on Angelfaces.lat/all4u #GunReform #EndGunViolence #HumanRights,2026-05-29T12:39:21.449323+00:00,0,0,0,0
at://did:plc:kmdd6wiblotah6trcbeaukjh/app.bsky.feed.post/3mmyjhsw3422g,https://bsky.app/profile/hcgvindiana.bsky.social/post/3mmyjhsw3422g,hcgvindiana.bsky.social,"On June 5, National Gun Violence Awareness Day, we will #WearOrange to call attention to our nation’s preventable gun violence crisis, which takes nearly 47,000 lives every single year.",2026-05-29T12:19:34.306Z,3,3,0,0
at://did:plc:diuyp2bmpdymae7nvpptx5xv/app.bsky.feed.post/3mmyjhimx4b2r,https://bsky.app/profile/maybeyourgirl.bsky.social/post/3mmyjhimx4b2r,maybeyourgirl.bsky.social,Every day more families are destroyed by gun violence. Weapons should not define freedom or identity. Watching constant violence has made me deeply angry and exhausted. discover chicks like me on Angelfaces.lat/baby4today #GunReform #EndGunViolence #HumanRights,2026-05-29T12:19:22.932025+00:00,0,0,0,0
at://did:plc:xuvm3zafld6h5wx2ctnbd5b4/app.bsky.feed.post/3mmyj5wsvkk2p,https://bsky.app/profile/kdb150.bsky.social/post/3mmyj5wsvkk2p,kdb150.bsky.social,All the second amendment bullshit is just enabling terrorism. That's its purpose and function.,2026-05-29T12:14:02.859Z,1,0,0,0
at://did:plc:7uqsdwqtah4rzhqktv4gq2bt/app.bsky.feed.post/3mmz7sszcqc2i,https://bsky.app/profile/toastercatball.bsky.social/post/3mmz7sszcqc2i,toastercatball.bsky.social,"Funnily enough, this weapon is *technically* based off of a real firearm (QBZ-95B/QBZ-97B), just malformed and made of plastic. It's a parody of a weapon from COD:MWIII; more specifically, it's a specific build with the worst attachment choices that my friend uses for shits and giggles.",2026-05-29T18:59:25.829Z,0,0,0,0
at://did:plc:tzzenu7gzm7zxn5xikpspimd/app.bsky.feed.post/3mmz7lu2m6s2d,https://bsky.app/profile/recoveringxtian.bsky.social/post/3mmz7lu2m6s2d,recoveringxtian.bsky.social,"""More License Plate Reader Mission Creep: School Residency Verification, Background Checks, and Noise Complaints""

""law enforcement agencies have moved beyond specific investigations to use these surveillance networks for virtually any whim.""

www.eff.org/deeplinks/20...",2026-05-29T18:55:32.047Z,0,0,0,0
at://did:plc:sgoxvcaizltgekedoj4zeuly/app.bsky.feed.post/3mmz6rrho4n2i,https://bsky.app/profile/us-ca-nb.bsky.social/post/3mmz6rrho4n2i,us-ca-nb.bsky.social,"Fresno Police Arrest Man After Alleged Assault With Firearm

https://www.newsbeep.com/us-ca/337868/

A 25-year-old man was arrested Thursday after police said he was involved in an assault and was found…",2026-05-29T18:40:52+00:00,0,0,0,0
at://did:plc:qlekkifqfvr7wyisf22h55tz/app.bsky.feed.post/3mmz65w2rsq2w,https://bsky.app/profile/bernews.bsky.social/post/3mmz65w2rsq2w,bernews.bsky.social,"Following the three recent firearm incidents, the Police Commissioner said there ""will be a further stepping up of our already heightened presence"" which ""will likely result in some disruptions due to increased stop and search activity, traffic calming and other initiatives.""",2026-05-29T18:29:50.605Z,0,0,0,0
at://did:plc:6unyw3meoudvzayenwsqq2id/app.bsky.feed.post/3mmz54vwajc2v,https://bsky.app/profile/chelfea.bsky.social/post/3mmz54vwajc2v,chelfea.bsky.social,"Good writing day. Today's research queries:

unhealthy decibel limits
enology or oenology
barbaric yawp whitman?
apneaic
long-toed salamander
tiger salamander range washington state
lower monumental dam energy production
northwest energy usage
firearm companies
skim milk calories

#amwriting",2026-05-29T18:11:23.201Z,0,0,0,0
at://did:plc:zoynfijwbhjx4fjdul5v4a46/app.bsky.feed.post/3mmz4ukng3k25,https://bsky.app/profile/gopcrazies.bsky.social/post/3mmz4ukng3k25,gopcrazies.bsky.social,"you are now stating that standard background checks should thoroughly examine every posting a person has ever made on social media and the landlord could then use ONE post as a condition to deny tenancy.
I get it, you think YOUR bigotry is righteous. 
there is no moral justification you can offer",2026-05-29T18:06:42.943Z,0,0,2,0
at://did:plc:raablndljezj7zgfu4asaq4e/app.bsky.feed.post/3mmz3svb2wc2r,https://bsky.app/profile/salazar64.bsky.social/post/3mmz3svb2wc2r,salazar64.bsky.social,"Solomon also allegedly possessed multiple firearms and multiple fake IDs.

Federal prosecutors charged him with illegal firearm possession. Then, on May 11, 2026, the US Attorney's office for Nevada filed a motion to dismiss — citing only that ""the interests of justice require dismissal"".",2026-05-29T17:47:53.222Z,0,0,0,0
at://did:plc:ndx5fdygwnreep5f4k7a5ixg/app.bsky.feed.post/3mmz3onxynk2m,https://bsky.app/profile/beambayonet.bsky.social/post/3mmz3onxynk2m,beambayonet.bsky.social,"Firearms are legal in NY state but heavily regulated (10 round mag cap? No bayonet lug? How does that effect anything meaningfully) which is huge but NYC specifically defines anything that remotely looks like a firearm as a firearm including air rifles, airsoft, nerf, water pistols, etc",2026-05-29T17:45:31.364Z,3,0,1,0
