handle,post_handle,post,post_timestamp,post_id,like_timestamp
jusdberube.bsky.social,crtpixel.bsky.social,"SUPER SMASH BROS.
HAL LABORATORY 1999
N64",2026-05-06T23:04:04.689Z,at://did:plc:567pvhsfhwirlmuvpe4r5clh/app.bsky.feed.post/3ml7sr4b44k2v,2026-05-07T02:09:22.825Z
jusdberube.bsky.social,nicholasb.bsky.social,The James McCloud Prologue should be a playable mission.,2026-05-07T00:05:57.671Z,at://did:plc:x27insahlp567m7df7pxafol/app.bsky.feed.post/3ml7w7rab5k2j,2026-05-07T02:07:12.892Z
jusdberube.bsky.social,jtsknight92.bsky.social,Oh so I'm apparently the only person that liked that. Must be Star Fox ;),2026-05-06T22:41:13.567Z,at://did:plc:5unxnovjpkuktbnkherark5b/app.bsky.feed.post/3ml7rianptk2c,2026-05-07T01:32:13.366Z
jusdberube.bsky.social,weebservations.bsky.social,"It is 2010. Nintendo announces that the next Starfox game will be a remake of Starfox 64.

It is 2015. Nintendo announces a “new” Starfox game (but it was in fact a remake of Starfox 64).

It is 2026. Nintendo announces that the next Starfox game will be a remake of Starfox 64.",2026-05-06T22:54:49.130Z,at://did:plc:mamqe2632epg7ktmrzmw6nx2/app.bsky.feed.post/3ml7sakgrzs2l,2026-05-06T23:39:31.014Z
jusdberube.bsky.social,nron10.bsky.social,This is the only way,2026-05-06T22:41:20.465Z,at://did:plc:nrl2yixx5sfl457ly4itc224/app.bsky.feed.post/3ml7rihaa622f,2026-05-06T22:44:08.715Z
jusdberube.bsky.social,pkrockin.bsky.social,"I can't be the only one bothered by the Star Fox Assault snub in the Direct, right?

I mean, I didn't like Zero, but that should've also been mentioned here, too.",2026-05-06T22:42:45.462Z,at://did:plc:bngf43wctuf4nkwbj6lr5mhc/app.bsky.feed.post/3ml7rkyc52c2z,2026-05-06T22:43:50.308Z
jusdberube.bsky.social,adriansandoval.net,"I've been slowly chipping away at something pretty cool in the background, and I'm excited to be talking about it soon! See y'all at the Strong in July.",2026-05-06T19:42:40.803Z,at://did:plc:tlce2cwzpvdqrplk4vpmhiyf/app.bsky.feed.post/3ml7hiy657s2p,2026-05-06T20:39:19.558Z
jusdberube.bsky.social,josh5890.bsky.social,How long will we have to wait for physical copies to come out? Say......Nintendo Switch?,2026-05-06T17:36:22.529Z,at://did:plc:qgwdenzwtnh43rmrv5jrago2/app.bsky.feed.post/3ml7ah4xk2226,2026-05-06T17:58:13.173Z
jusdberube.bsky.social,borman.bsky.social,"With tickets now on sale, you are probably wondering who will be speaking. Check out the list of abstracts! From the game industry, to preservation institutions, law, to those doing it out of pure passion, there is something for everyone!",2026-05-06T15:45:03.224Z,at://did:plc:ygxhv7kfirtusu7mcpbwmjzl/app.bsky.feed.post/3ml72a33ea22e,2026-05-06T17:18:54.811Z
luxxsilverbeard.bsky.social,elephantlass.bsky.social,open.spotify.com/track/73kW4X...,2026-05-07T17:17:35.544Z,at://did:plc:htdevihrx6lloivzta64aw6f/app.bsky.feed.post/3mlbpuhngqs2f,2026-05-07T18:39:28.624Z
luxxsilverbeard.bsky.social,nettekin.bsky.social,"Found in the garden today!
Roman coin? Or something else?
(Answer later)

Apparently it is a 1995 Nutella promotional token!
Released in the Netherlands.!",2026-05-07T18:30:48.850Z,at://did:plc:awjv5cc4rgi4qh7wmoex4ayx/app.bsky.feed.post/3mlbtxfgmkc2i,2026-05-07T18:39:24.740Z
luxxsilverbeard.bsky.social,elephantlass.bsky.social,"Willy O in the control tower...

open.spotify.com/track/3mNxQ1...",2026-05-07T16:12:24.804Z,at://did:plc:htdevihrx6lloivzta64aw6f/app.bsky.feed.post/3mlbm7w34ps2f,2026-05-07T17:01:17.588Z
luxxsilverbeard.bsky.social,elephantlass.bsky.social,open.spotify.com/track/7kXmJw...,2026-05-07T16:17:54.863Z,at://did:plc:htdevihrx6lloivzta64aw6f/app.bsky.feed.post/3mlbmjqtqws2f,2026-05-07T17:01:12.906Z
luxxsilverbeard.bsky.social,elephantlass.bsky.social,open.spotify.com/track/5hfpYZ...,2026-05-07T16:30:09.469Z,at://did:plc:htdevihrx6lloivzta64aw6f/app.bsky.feed.post/3mlbn7ng5mc2f,2026-05-07T17:01:09.583Z
luxxsilverbeard.bsky.social,theindigodingo.bsky.social,You are the Goldilocks of miniature flower pots.,2026-05-07T16:45:25.445Z,at://did:plc:jzircqdkv3ihmk7xgnwqqnrm/app.bsky.feed.post/3mlbo2wxjgc27,2026-05-07T17:01:03.864Z
luxxsilverbeard.bsky.social,lisatea.bsky.social,"Well.
I'm not very good at ordering miniature flower pots, am I.
Neither of these are right.",2026-05-07T14:07:04.355Z,at://did:plc:q3zkcc3fczmxe7km6fy4nixs/app.bsky.feed.post/3mlbf7s23lk2a,2026-05-07T17:01:02.191Z
luxxsilverbeard.bsky.social,nettekin.bsky.social,"Found in the garden today!
Roman coin? Or something else?
(Answer later)",2026-05-07T16:59:34.230Z,at://did:plc:awjv5cc4rgi4qh7wmoex4ayx/app.bsky.feed.post/3mlbouahcd22r,2026-05-07T17:00:53.974Z
luxxsilverbeard.bsky.social,helsmels.bsky.social,"Look at that little fecker! 
Bastard box moth caterpillar. 
Sprayed! 
Wallop! 
Have that!",2026-05-07T11:18:43.462Z,at://did:plc:huwvyk7flkfih7esf5clq66b/app.bsky.feed.post/3mlb3sr2ius2w,2026-05-07T15:03:17.776Z
luxxsilverbeard.bsky.social,gingercrone.bsky.social,Voted,2026-05-07T11:57:03.184Z,at://did:plc:7xsfctw5ffx2dcbjgcgdzyqz/app.bsky.feed.post/3mlb5xcal2c2k,2026-05-07T15:03:14.870Z
luxxsilverbeard.bsky.social,helsmels.bsky.social,Crikey…. Little bit lower and you’ll have a frost!!!!,2026-05-07T12:14:21.798Z,at://did:plc:huwvyk7flkfih7esf5clq66b/app.bsky.feed.post/3mlb6waqfnk2w,2026-05-07T15:03:12.966Z
luxxsilverbeard.bsky.social,detritus.bsky.social,Feels like fuck off.,2026-05-07T12:09:30.229Z,at://did:plc:bttbwo25d776o42ruslwlkv4/app.bsky.feed.post/3mlb6nkohbk22,2026-05-07T15:03:10.877Z
luxxsilverbeard.bsky.social,acidgrandads.bsky.social,"…and net zero, shut down services. Libraries close, social care suffers, pot holes remain unfilled.

- People’s lives don’t tangibly improve and they’re angry. Reform blame their failings on the Labour Government.

- Reform get elected in 2029.",2026-05-07T11:20:26.761Z,at://did:plc:ysuexwqbd2hlswjrciwserhi/app.bsky.feed.post/3mlb3vtl5nc2a,2026-05-07T15:02:42.297Z
luxxsilverbeard.bsky.social,acidgrandads.bsky.social,"Tony’s electoral prediction:

- Labour get decimated in the council elections. Starmer goes.

- An emboldened media continue to push a Reform agenda unchallenged. Labour kneejerk every time. Reform control the political dialogue.

- Reform councils, unable to make savings by ‘cancelling woke DEI’….",2026-05-07T11:20:26.760Z,at://did:plc:ysuexwqbd2hlswjrciwserhi/app.bsky.feed.post/3mlb3vtkuu22a,2026-05-07T15:02:32.595Z
luxxsilverbeard.bsky.social,joggerplodder.bsky.social,"Sounds like it was helpful to prompt the discussion about what you’re dissatisfied with, and for your manager to take it seriously.  Hope you get what you want x",2026-05-07T13:09:53.668Z,at://did:plc:5bs7m5lbyuj72xtsxpcte34v/app.bsky.feed.post/3mlbbzkayx22l,2026-05-07T15:01:58.573Z
luxxsilverbeard.bsky.social,craftycow.bsky.social,… basically I want her to reverse all the things she wanted to change at my appraisal. 🤣 Anyway I guess I’m giving us both time to get used to the idea of me leaving. She wants me to train someone else to do what I currently do.,2026-05-07T09:20:10.768Z,at://did:plc:pgpsnak23tcsi5qkp37z33u4/app.bsky.feed.post/3mlav6ruiis2d,2026-05-07T15:01:54.333Z
luxxsilverbeard.bsky.social,craftycow.bsky.social,"So yesterday at work I told my manager I’d decided to hand in my notice 😱 Her response was basically no, you can’t .. and she tried to persuade me to think about it for a few months.. I suppose it’s nice to know she doesn’t want me to go, She asked what she could do to make it easier for me to stay",2026-05-07T09:20:10.767Z,at://did:plc:pgpsnak23tcsi5qkp37z33u4/app.bsky.feed.post/3mlav6ruaos2d,2026-05-07T15:01:44.386Z
luxxsilverbeard.bsky.social,elephantlass.bsky.social,open.spotify.com/track/49t1GW...,2026-05-07T13:55:02.471Z,at://did:plc:htdevihrx6lloivzta64aw6f/app.bsky.feed.post/3mlbekbl3fk2i,2026-05-07T15:01:31.545Z
luxxsilverbeard.bsky.social,elephantlass.bsky.social,,2026-05-07T13:59:07.862Z,at://did:plc:htdevihrx6lloivzta64aw6f/app.bsky.feed.post/3mlberlltzk2i,2026-05-07T15:01:29.616Z
luxxsilverbeard.bsky.social,ruh-roh.bsky.social,SCIENCE! 🔬☕🧬,2026-05-07T13:51:42.217Z,at://did:plc:ozvkmowzbevazl24b4s2crn7/app.bsky.feed.post/3mlbeeclttc2h,2026-05-07T15:01:28.960Z
luxxsilverbeard.bsky.social,elephantlass.bsky.social,open.spotify.com/track/60gmGj...,2026-05-07T14:08:21.441Z,at://did:plc:htdevihrx6lloivzta64aw6f/app.bsky.feed.post/3mlbfc3jpk22i,2026-05-07T15:01:16.890Z
luxxsilverbeard.bsky.social,elephantlass.bsky.social,open.spotify.com/track/2o49Tw...,2026-05-07T14:20:00.633Z,at://did:plc:htdevihrx6lloivzta64aw6f/app.bsky.feed.post/3mlbfwwdea22p,2026-05-07T15:01:15.189Z
luxxsilverbeard.bsky.social,helsmels.bsky.social,"Never a pint…. Never. 
Often a Bloody Mary… maybe fizz.",2026-05-07T15:00:05.807Z,at://did:plc:huwvyk7flkfih7esf5clq66b/app.bsky.feed.post/3mlbi6m3hws2a,2026-05-07T15:01:13.312Z
luxxsilverbeard.bsky.social,theguardian.com,Dawn airport drinkers call out Ryanair boss on proposal to ban ‘holiday ritual’,2026-05-07T14:51:51.297Z,at://did:plc:vovinwhtulbsx4mwfw26r5ni/app.bsky.feed.post/3mlbhpumxzf25,2026-05-07T15:01:10.671Z
dutmoth.bsky.social,donaeldtheunready.bsky.social,New favourite shed,2026-05-07T19:05:30.981Z,at://did:plc:ppkomzxjvodsmmy5escpnsab/app.bsky.feed.post/3mlbvvh4mcc2z,2026-05-07T19:12:29.134Z
dutmoth.bsky.social,adamroberts.bsky.social,"I'm pleased for him that his prostate isn't playing up, as it does for so many men in their later years.",2026-05-07T11:21:25.038Z,at://did:plc:ulkx4memujdk522qvscab5ho/app.bsky.feed.post/3mlb3xl5kt22w,2026-05-07T13:20:59.663Z
dutmoth.bsky.social,caughtjester.bsky.social,I tremble and have to count out loud whenever I see a vehicle reversing. I have Parking Census Disease. #LunchPun,2026-05-07T11:27:45.341Z,at://did:plc:ue2pjpkvkpho6t526m6ctdez/app.bsky.feed.post/3mlb4cvtcmc23,2026-05-07T13:20:41.985Z
dutmoth.bsky.social,ionawonderbox.bsky.social,,2026-05-07T12:48:05.208Z,at://did:plc:xu23p7a5kfst7b4sau2geljs/app.bsky.feed.post/3mlbaskg3v223,2026-05-07T13:12:21.410Z
dutmoth.bsky.social,ionawonderbox.bsky.social,Pretty sure I stepped through a time portal somewhere,2026-05-07T12:48:51.795Z,at://did:plc:xu23p7a5kfst7b4sau2geljs/app.bsky.feed.post/3mlbatwtp3s23,2026-05-07T13:12:18.599Z
dutmoth.bsky.social,beakmoo.bsky.social,"Inconveniently been sent to the ninth circle of Hell.

Must be the Dantevirus.",2026-05-07T10:11:16.700Z,at://did:plc:cfzt3ri66jp7c5omcwyf6dez/app.bsky.feed.post/3mlay25r3v22c,2026-05-07T12:57:09.320Z
dutmoth.bsky.social,1steviekilner.bsky.social,"#58 in a series that I like to call ""WHAT THE FUCK IS THIS!?"" 😱",2026-05-07T10:13:47.748Z,at://did:plc:s2dvh2k5pr5mu47felydv6w7/app.bsky.feed.post/3mlay6nssms2o,2026-05-07T12:56:48.601Z
dutmoth.bsky.social,simonpegg.bsky.social,He's - literally - the God-Father,2026-05-07T12:40:21.311Z,at://did:plc:xeutwnyaedione6h6pa3d3qg/app.bsky.feed.post/3mlbaepywlk2p,2026-05-07T12:53:42.080Z
dutmoth.bsky.social,ewacat.bsky.social,"MY PASSPORT IS GETTING DELIVERED

TOMORROW",2026-05-07T12:21:09.283Z,at://did:plc:23e6qmug2vwcnsfv2fywuy4b/app.bsky.feed.post/3mlb7cfdu7s2e,2026-05-07T12:27:15.614Z
dutmoth.bsky.social,levparikian.bsky.social,Not even the merest hint of a dog. This is absolute horses. #DogsAtPollingStations,2026-05-07T09:52:36.796Z,at://did:plc:gb232g3jzrwnau3descdnqrn/app.bsky.feed.post/3mlawyrqgks23,2026-05-07T10:48:46.965Z
dutmoth.bsky.social,thros.bsky.social,I shall refuse to step over the threshold and vote until I’ve patted a good dog.,2026-05-07T10:39:33.056Z,at://did:plc:3cyu4nlaw6tjox3dl75nkxsb/app.bsky.feed.post/3mlazmpjqks2x,2026-05-07T10:48:41.617Z
dutmoth.bsky.social,cineblah.bsky.social,"Labour could and should have 

- Repealed voting ID law.
- Cut ties with Israel.
- Cut ties with Nazi tech bros.
- Ended SLAPP
- Pushed through Leveson 2.
- Rolled out healthcare/protections for LGBTQ+ people.
- Opened up safe routes.
- Rent caps.
- Proper living wage.

But they didn't.",2026-05-07T07:47:15.990Z,at://did:plc:bnbjdtg35h44nnb7t6gfxeqn/app.bsky.feed.post/3mlapyndlis2v,2026-05-07T07:59:32.037Z
dutmoth.bsky.social,jowolff.bsky.social,"Time Team was associated with a growth in applications to read Archaeology and expansion of departments and my recollection is that when it ended, applications fell back causing a problem for some departments.",2026-05-07T07:13:42.334Z,at://did:plc:givg3amslsq46o3f25ga5esh/app.bsky.feed.post/3mlao4mxnlk26,2026-05-07T07:37:30.448Z
dutmoth.bsky.social,mooseallain.bsky.social,Threads is such a laugh,2026-05-06T08:01:16.599Z,at://did:plc:syuzldzqctz7e4syg7iivjt5/app.bsky.feed.post/3ml6acrkbns2v,2026-05-07T07:37:11.341Z
dutmoth.bsky.social,oneofakindfiona.eurosky.social,"Wenn die Luft raus is, isse raus.",2026-05-07T07:18:33.395Z,at://did:plc:f5fwzfpn7bbjfrc4qvsftnwz/app.bsky.feed.post/3mlaofck3uk2l,2026-05-07T07:36:46.175Z
dutmoth.bsky.social,whiskysipper77.bsky.social,🩷🩷,2026-05-07T04:29:00.872Z,at://did:plc:bcserf4cq4hxm3u5bj3n75qp/app.bsky.feed.post/3mlaew5bgck2s,2026-05-07T05:39:39.507Z
dutmoth.bsky.social,erburyoldboy.bsky.social,5,2026-05-07T03:30:34.015Z,at://did:plc:4o7sh75ezyffjajyqk3kyjle/app.bsky.feed.post/3mlabnmukdk2m,2026-05-07T05:26:18.950Z
dutmoth.bsky.social,pazza7.bsky.social,"😤

Wordle 1,783 X/6*

⬛⬛⬛⬛🟩
⬛⬛⬛🟨🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩",2026-05-07T04:34:23.774Z,at://did:plc:jzht3tuwz5rs52athhlaf3jb/app.bsky.feed.post/3mlaf7r7kdk2h,2026-05-07T05:25:57.088Z
dutmoth.bsky.social,billpensioner.bsky.social,Thursday,2026-05-07T04:42:37.529Z,at://did:plc:bhugh2ri4gzjfnvxtulsuuqd/app.bsky.feed.post/3mlafoi4dj22l,2026-05-07T05:25:12.780Z
dutmoth.bsky.social,meganeve.eurosky.social,"Big shout out to the group of drunk students on the street doing impressions of seagulls at 4.30am (my favourite was the one that went ""i'm a seagull caw"")",2026-05-07T04:58:01.751Z,at://did:plc:sud7qtdsp2hizp6uuqprgpwr/app.bsky.feed.post/3mlagjzithc2a,2026-05-07T05:25:03.249Z
dutmoth.bsky.social,jimbobbers.bsky.social,,2026-05-06T22:17:52.787Z,at://did:plc:6y34gmd2rkh3hainorfrmexx/app.bsky.feed.post/3ml7q6irel223,2026-05-06T23:36:51.998Z
dutmoth.bsky.social,ridiculousrebecca.bsky.social,"Imagine we've been going round our whole lives not being able to describe variations of mint. Makes you think, doesn't it.",2026-05-06T22:31:03.387Z,at://did:plc:mnahr7mabcenyfadkw7vcpt2/app.bsky.feed.post/3ml7qw2qjvs2y,2026-05-06T23:36:40.550Z
dutmoth.bsky.social,yakhunt.net,"""It's a heartache""
""No, it's intestinal""",2026-05-06T22:55:58.171Z,at://did:plc:l4syrkfterewgg2y4tpdj4rz/app.bsky.feed.post/3ml7scmbpvs22,2026-05-06T23:35:57.495Z
dutmoth.bsky.social,icecrystal.bsky.social,Now I know why Twitter used to be a happy place. Because you fabulous lot of hilarious scallywags lived there. 😄,2026-05-06T14:54:37.887Z,at://did:plc:sijgvvyip6jygh6uimiyxsuv/app.bsky.feed.post/3ml6xfvvfks2o,2026-05-06T23:19:36.733Z
dutmoth.bsky.social,magichatgrok.bsky.social,The global warming is really affecting basecamp,2026-05-06T16:17:48.307Z,at://did:plc:xogpzwef37crithc6tcyi5xy/app.bsky.feed.post/3ml742n5fak2d,2026-05-06T23:17:33.978Z
valarie.bsky.social,charlesrarthur.bsky.social,"#IsmuasMonthOfMusic
#MusicChallenge 
#MusicSky 

Day 8: A duet between two pop artists 

youtu.be/3KNsBCf34fQ?...",2026-05-07T21:29:03.311Z,at://did:plc:z3s3gcz3ewprcuzltmaevief/app.bsky.feed.post/3mlc5w4hk7k2r,2026-05-07T22:11:17.687Z
valarie.bsky.social,ecosozialismus.bsky.social,Portland is good,2026-05-07T21:03:06.551Z,at://did:plc:umenf2h7e27sesibvn7guixn/app.bsky.feed.post/3mlc4hpsyrk22,2026-05-07T21:17:49.811Z
valarie.bsky.social,ealasaid365.bsky.social,"But the thing is, I know who’s doing the work that I want to see in my community, and it feels morally right to put my support behind them so they can do more. So now I’m officially a socialist.",2026-05-07T21:08:55.991Z,at://did:plc:c26e25ticlddaoaajndlvuic/app.bsky.feed.post/3mlc4s533qs2m,2026-05-07T21:17:36.897Z
valarie.bsky.social,seanjcostello.bsky.social,May blossoming,2026-05-07T20:36:38.136Z,at://did:plc:6omnwdzw6h5ybmpdd2mde2nc/app.bsky.feed.post/3mlc2yeyrxs2s,2026-05-07T21:16:05.045Z
valarie.bsky.social,beijingpalmer.bsky.social,"I go on about this occasionally, but state legislatures are the most insane U.S. example of this.",2026-05-07T18:29:58.846Z,at://did:plc:qfwinostecndnbvwwunsmihi/app.bsky.feed.post/3mlbtvvqjlk2n,2026-05-07T21:16:01.444Z
valarie.bsky.social,drlauravarnam.bsky.social,Wisteria Watch: The White Edn 🤍 Univ’s front quad is looking GORGEOUS right now!,2026-05-07T20:22:49.982Z,at://did:plc:zngbw3j5sfqbxwlbagzb2s26/app.bsky.feed.post/3mlc27p7fwc26,2026-05-07T21:15:33.612Z
valarie.bsky.social,athul.acharya.cc,"There’s an upside to all this: Republicans are going to turn a number of solid red districts purple. In other words, “vote harder” just might work",2026-05-07T20:12:01.233Z,at://did:plc:xfuubhrks6x4tzuhcqohqmzs/app.bsky.feed.post/3mlbzmeix5c2m,2026-05-07T21:15:25.708Z
valarie.bsky.social,shonamaclean.bsky.social,"Reading an old Literary Review, and the List of Contributors is a blissful thing:
A is a senior specialist in rare books at Peter Harrington
B a visiting fellow at All Souls, Oxford 
C a writer, film critic &photographer living in Belgium 
D writes plays for R4 ...
E is a journalist living in Paris",2026-05-07T19:55:57.759Z,at://did:plc:oextqtxdrlvblu4e6vu5q4m4/app.bsky.feed.post/3mlbypno2ks23,2026-05-07T21:15:11.494Z
valarie.bsky.social,taniel.bsky.social,"NEW: In this majority-Latino city in California, the GOP had long maintained an iron grip on local government.

But that all changed this spring: Anger toward ICE raids, immigrant organizing, and surging turnout for local elections, it all made for a Dem sweep—& flip.

Check out the story:",2026-05-07T17:53:27.226Z,at://did:plc:7vj2towokzui3hgna5u5u46f/app.bsky.feed.post/3mlbrulnlok25,2026-05-07T21:15:03.361Z
valarie.bsky.social,deborahzafer.bsky.social,Jane Kenyon 🖤,2026-05-07T19:44:29.864Z,at://did:plc:64n6cejnlagxutb7iqbq4qhg/app.bsky.feed.post/3mlby35nbz22o,2026-05-07T21:13:13.978Z
valarie.bsky.social,premthakker.bsky.social,"Wow. Chaos on the Tennessee House floor. Tennesseans yelling in the gallery and Democrats locking arms in one final stand, as Republicans vote to advance new congressional maps that will carve up the state’s only majority-Black congressional district.",2026-05-07T17:04:57.844Z,at://did:plc:pwsjq3xnal6auzgeqho4ecw7/app.bsky.feed.post/3mlbp5v2bds2j,2026-05-07T21:02:49.823Z
valarie.bsky.social,thehemicane.bsky.social,This tree is gorgeous but temperamental. It barely bloomed last year. I hope my little bird pal enjoys their stay ☺️,2026-05-07T20:56:45.353Z,at://did:plc:uwi67ksxdi5j2doflyri2z3y/app.bsky.feed.post/3mlc44ebr4223,2026-05-07T20:58:31.416Z
valarie.bsky.social,victorerikray.bsky.social,One reason Republicans are banning books and classes on race is because reading even one book about Jim Crow or Reconstruction makes it clear that they are hoping to reinstate segregation.,2026-05-07T17:11:22.385Z,at://did:plc:hpvbsppojyfmebq6nf6ynexf/app.bsky.feed.post/3mlbpjdrjo222,2026-05-07T20:58:13.238Z
valarie.bsky.social,jeffvandermeer.bsky.social,Cruise ships are roiling artificial shitholes dressed up in peptodismal pastels covered in alcohol induced vomit and disease that also pollute the environment and spread human waste to beautiful places. A ban is in order.,2026-05-07T19:13:06.483Z,at://did:plc:jvhw6v6rt4motcndq4gh5qo7/app.bsky.feed.post/3mlbwczivuk2e,2026-05-07T20:56:55.232Z
valarie.bsky.social,gaijinrando.bsky.social,"Women out at night in the films of Val Lewton - BOTD in 1904 

Cat People (1942) 
The Leopard Man (1943) 
I Walked with a Zombie (1943) 
The Seventh Victim (1943)",2026-05-07T14:35:24.223Z,at://did:plc:lc5y4phmnd3qojsgholwnmbj/app.bsky.feed.post/3mlbgsh55k22r,2026-05-07T20:55:48.187Z
valarie.bsky.social,haggytea.bsky.social,"A black and white linocut I've been working on. In many ways it is just as much of a work-out for the mind as a multi-colour linocut because you can't use colour to differentiate parts of the subject, so you have to think a lot more about shape and texture.",2026-05-07T18:21:07.966Z,at://did:plc:gwn2afkhatx45m2bardwmgu3/app.bsky.feed.post/3mlbtg3htpk2w,2026-05-07T20:54:40.446Z
valarie.bsky.social,wgsaraband.bsky.social,"Rise of Reform rests squarely on Starmer's shoulders, who was given a huge political majority capable of drastically needed radical change to the UK, but who instead chose to perpetuate centrist neo-liberal misery and hopelessness",2026-05-07T11:30:41.479Z,at://did:plc:kyqheovxvsoow3wphc4ljx4z/app.bsky.feed.post/3mlb4i5slfk2d,2026-05-07T20:54:23.740Z
valarie.bsky.social,thehemicane.bsky.social,"Standing under my cherry tree (she’s here for a good time, not a long time) when something caught my eye",2026-05-07T18:16:59.144Z,at://did:plc:uwi67ksxdi5j2doflyri2z3y/app.bsky.feed.post/3mlbt6o5xsk2b,2026-05-07T20:53:48.919Z
valarie.bsky.social,oregonian.com,"Organizers hope to build Pearl’s Place, a covered arena in Oregon City that will serve as a year-round accessible space for donkey therapy programs.",2026-05-07T18:15:16.758Z,at://did:plc:hhqzjk3wuvan75wdnacitt2m/app.bsky.feed.post/3mlbt3mljzv2b,2026-05-07T20:53:25.445Z
valarie.bsky.social,douglasmack.bsky.social,"My 8yo asked if I would post something to Bluesky for her, then grabbed a piece of paper and made this

So here is your advice for the day:",2026-05-07T15:50:55.502Z,at://did:plc:pkjt2otk4svponrxpxbphl4h/app.bsky.feed.post/3mlbkzijn2k2l,2026-05-07T20:53:20.388Z
valarie.bsky.social,xrayeyes.bsky.social,"Alice in den Städten (Alice in the Cities), Wim Wenders (1974)",2026-05-07T17:59:01.693Z,at://did:plc:stirtcvyguliezsbzcmamqhd/app.bsky.feed.post/3mlbs6kmpmc2g,2026-05-07T20:53:00.736Z
valarie.bsky.social,jonnymorris.bsky.social,,2026-05-07T20:09:09.256Z,at://did:plc:y6aqetaddexldwjyxdz33xd5/app.bsky.feed.post/3mlbzhaiwmk2r,2026-05-07T20:17:58.769Z
valarie.bsky.social,sorryforlaughing.bsky.social,"No wonder nearly everyone I like seems scarce around here lately, it's awful!",2026-05-07T17:23:05.371Z,at://did:plc:e7i4kapkot6z2hnfwvwljowk/app.bsky.feed.post/3mlbq6c72ec2u,2026-05-07T17:26:20.845Z
valarie.bsky.social,naomiaklein.bsky.social,"Sure looks like Republicans redrew the map in Tennessee to stop Memphis from sending Justin J. Pearson to Congress, who is/was poised to win the primary after fighting like hell against Elon Musk's methane-spewing data centre monstrosities in South Memphis. 

Craven, desperate and racist as hell.",2026-05-07T16:18:15.480Z,at://did:plc:tuxs46rncpoq3z6eyvfmhfnc/app.bsky.feed.post/3mlbmkeivqs2p,2026-05-07T17:26:04.205Z
valarie.bsky.social,paintingsoflondon.bsky.social,"'Snowfall, Back of the House', St Margarets by Ian Archie Beck 
ianarchiebeck.co.uk",2026-05-07T17:10:17.881Z,at://did:plc:bl2iil52w7yzytrvh2676ynp/app.bsky.feed.post/3mlbphgb4fs23,2026-05-07T17:17:56.168Z
alvarolaparra.bsky.social,mjamurphy.bsky.social,"every news outlet should be mandated to employ one surly stats phd with sole authority to decide if you're allowed to reference a ""study""",2026-05-07T18:09:51.932Z,at://did:plc:j2y3jai4mwk5apgey7yciqhf/app.bsky.feed.post/3mlbsrwqhmc2s,2026-05-07T18:10:29.531Z
baust528.bsky.social,letelyre.bsky.social,"Very cool trace of what could have been. Complete with Windows 95 mention.

I'd venture to guess that the (would-be) game's title is simply ""Ren""「れん」, with the subtitle serving to clarify the reading. That is, one half of「恋愛」（「れんあい」, ""ren'ai"").

Would your chosen heroine be the other half? Perhaps.",2026-05-07T14:48:02.122Z,at://did:plc:har5lftry7xhqjr533zod2wq/app.bsky.feed.post/3mlbhizweck2l,2026-05-07T14:48:38.135Z
baust528.bsky.social,bowloflentils.bsky.social,"Very sad to hear about the passing of Tatsuo Sato. Not only did he direct classics like Martian Successor Nadesico but he was also responsible for creating Shingu: Secret of the Stellar Wars, one my personal favorite anime series.

Rest in peace.

youtu.be/smKWex4H2Aw?...",2026-05-07T11:58:19.279Z,at://did:plc:kcpmnuzppn4wgragsvmsgifk/app.bsky.feed.post/3mlb5zksnos2d,2026-05-07T14:36:44.634Z
baust528.bsky.social,c01a.bsky.social,Aiyoku no Eustia cafe !,2026-05-07T11:00:12.913Z,at://did:plc:mcm2edtgyi4bbstvx4vbkyu6/app.bsky.feed.post/3mlb2rnxi6k2i,2026-05-07T14:36:30.361Z
baust528.bsky.social,bowloflentils.bsky.social,"I feel like the intention was to make the Star Fox characters look like those realistic puppets from the original SNES game, but it ended up looking more like the CG Paddington movie. Really not sure how to feel about it.",2026-05-06T22:55:42.189Z,at://did:plc:kcpmnuzppn4wgragsvmsgifk/app.bsky.feed.post/3ml7sc53gf22r,2026-05-07T01:32:23.649Z
baust528.bsky.social,avalon-amy.bsky.social,I promise I wasn’t going to change my pfp so soon but Joel sent this picture of a cat and it’s SO DANG CUTE,2026-05-06T19:09:22.931Z,at://did:plc:3anqhn4l5m6ybe7ca4c5h6i7/app.bsky.feed.post/3ml7fngtycc2r,2026-05-07T01:32:09.693Z
baust528.bsky.social,eightyfourart.bsky.social,"Sara Valestein Commission done for @kyaro11.bsky.social 

Her shadow reflects her true self",2026-05-06T20:33:24.593Z,at://did:plc:bmujj6zikq2vjfc5nqxlvjn7/app.bsky.feed.post/3ml7kdoymdk2a,2026-05-07T01:32:04.123Z
