uri,url,author_handle,text,created_at,like_count,repost_count,reply_count,quote_count,news_or_opinion_category,is_political,is_self_contained,is_structurally_complete,toxicity_prob,toxicity_tier,political_stance
at://did:plc:75dopidsrwpadtzolnpe5g4g/app.bsky.feed.post/3mmwqboeqlv2g,https://bsky.app/profile/ncmegaphone.bsky.social/post/3mmwqboeqlv2g,ncmegaphone.bsky.social,"Abortion access is healthcare. Everyone deserves the freedom to make decisions about their own body, future, and family without barriers and fear. #ncpol #nc
#abortionrights #reproductiverights",2026-05-28 14:16:04.825052-05:00,0,0,0,0,opinion,True,True,True,0.027560094,low,left
at://did:plc:54blq35yjjlsprwhyfzmhp56/app.bsky.feed.post/3mmwnwvb5fs2y,https://bsky.app/profile/davallone.bsky.social/post/3mmwnwvb5fs2y,davallone.bsky.social,"Schmidt is the absolute worst of them. He is 100% Republican. The guy who pushed McCain to run on a national abortion ban wanted to lecture lifelong pro choice advocates about how to protect women's rights. Fuck that guy, sideways, with a cactus.",2026-05-28 13:34:15.580000-05:00,3,0,1,0,opinion,True,True,True,0.7701451,high,left
at://did:plc:vgecb4gqqyz2yhegu5cu73dj/app.bsky.feed.post/3mmwnvhaobc2c,https://bsky.app/profile/jenncornell.bsky.social/post/3mmwnvhaobc2c,jenncornell.bsky.social,"Humbled to have earned this endorsement from Planned Parenthood as a Sexual & Reproductive Health Champion, which recognizes a complete alignment with their mission and the values I promote in my role on #a2council. I will always fight for equity when it comes to healthcare.",2026-05-28 13:33:27.319000-05:00,19,0,0,0,opinion,True,True,True,0.037105743,low,left
at://did:plc:wknnk4h7rdluxzgpzygfjwrd/app.bsky.feed.post/3mmwmbblwk22d,https://bsky.app/profile/bullwark.bsky.social/post/3mmwmbblwk22d,bullwark.bsky.social,"Joe Biden gave all the covid emergency money to cops, oversaw the loss of abortion rights, tried college students as terrorists and helped kill hundreds of thousands of people. But he liked ice cream and had $250,000+ in dental work and hair plugs so it wasn't fascism.",2026-05-28 13:04:16.576000-05:00,63,8,5,0,opinion,True,True,True,0.30854854,medium,right
at://did:plc:s7v5f35fc72k7jq4lfjntwhh/app.bsky.feed.post/3mmwm5qeq5s2c,https://bsky.app/profile/gamer47.bsky.social/post/3mmwm5qeq5s2c,gamer47.bsky.social,I can't vote for a Christian who attempts to frame abortion rights as consistent with Christian scripture and faith.,2026-05-28 13:02:17.852000-05:00,0,0,7,0,opinion,True,True,True,0.30527395,medium,left
at://did:plc:i4tgn42sadgvr3hkslicvpjs/app.bsky.feed.post/3mmz6vohdes2x,https://bsky.app/profile/oldtimeham.bsky.social/post/3mmz6vohdes2x,oldtimeham.bsky.social,"Republican Justice Alito
dealt women's rights a rude veto.
His awful decree
so offends you and me,
that he now moves about incognito.",2026-05-29 13:43:07.975000-05:00,0,0,0,0,opinion,True,True,True,0.27412915,medium,left
at://did:plc:l5frbcjkce3qevn46zgjkzxm/app.bsky.feed.post/3mmz5eioels2r,https://bsky.app/profile/heymickie42.bsky.social/post/3mmz5eioels2r,heymickie42.bsky.social,"Trans women are supportive of women's rights/spaces because we ARE women. And the Democratic Party, as a whole, sure does act like there are no consequences. Very few dem pols can speak about us or our issues with anything like informed clarity or compassion 
They act like we're a nuisance instead",2026-05-29 13:15:37.747000-05:00,1,0,1,0,opinion,True,True,True,0.29771072,medium,left
at://did:plc:ttmxxh26a6xgbfl4e7ub3imf/app.bsky.feed.post/3mmz4skmcsc2k,https://bsky.app/profile/gmcclurg17.bsky.social/post/3mmz4skmcsc2k,gmcclurg17.bsky.social,"I disagree, there aren't any political consequences to trans exclusion/elimination...

But there is... Trans community has had a long history of being supportive of women's rights/spaces and changing/advancing our society towards social equality. Without their future support the Dems is f**ked. js",2026-05-29 13:05:35.798000-05:00,0,0,1,0,opinion,True,True,True,0.47886392,medium,right
at://did:plc:aiz2o3hhpuwzv54rpbywqu2y/app.bsky.feed.post/3mmz4a5jsy22k,https://bsky.app/profile/mtbotany.bsky.social/post/3mmz4a5jsy22k,mtbotany.bsky.social,"Trans rights are women's rights.

If trans women are not free to exist then cis women are also not free, because this cudgel can be turned on them the moment anyone is offended by anything they do.",2026-05-29 12:55:18.104000-05:00,2,1,1,0,opinion,True,True,True,0.29953843,medium,left
at://did:plc:3hkvjk3s7etvwhpqxbeb6trk/app.bsky.feed.post/3mmz2dirf6k2t,https://bsky.app/profile/russiaownsmaga.bsky.social/post/3mmz2dirf6k2t,russiaownsmaga.bsky.social,"Poor widdle Johnny all hurt and depressed. Remember that had he won he'd still be pushing GOP BS down everyone's throat, tearing at women's rights, voter rights.

He's not the frog. He's the scorpion and all of America is the frog.

He's a derpy little chud.

Let the GOP eat each other alive",2026-05-29 12:21:23.067000-05:00,0,0,0,0,opinion,True,True,True,0.44002727,medium,left
at://did:plc:z4azwfwdyessd4xpcw2wsiin/app.bsky.feed.post/3mmyzoknj3c2y,https://bsky.app/profile/altdivide.bsky.social/post/3mmyzoknj3c2y,altdivide.bsky.social,You have said nothing about women’s rights and autonomy which have been under threat by trump. Will California support women under your leadership? Serious replies only.,2026-05-29 12:09:40.394000-05:00,1,0,3,0,opinion,True,True,True,0.102192536,medium,left
at://did:plc:eq5x2rk6bzp4esklll6wwwka/app.bsky.feed.post/3mmyxlyq6vk2j,https://bsky.app/profile/generalstreet.bsky.social/post/3mmyxlyq6vk2j,generalstreet.bsky.social,Never understood American obsession about abuse of women in foreign countries when they are busy turning into the Taliban on women’s rights,2026-05-29 11:32:27.015000-05:00,1,0,1,0,opinion,True,True,True,0.28547668,medium,unclear
at://did:plc:goqh2c3wbkm5ff3swd2y4vtx/app.bsky.feed.post/3mmywisz7kc22,https://bsky.app/profile/resistor2025bull.bsky.social/post/3mmywisz7kc22,resistor2025bull.bsky.social,"Oh no, they won't spend their own money. Oligarchs are the whiniest welfare queens 👸 of all. 

I'd rather see my tax dollars go to equal/women's rights, the unhoused, veterans, and children. Let's throw in Medicaid for all, and then fight climate degradation. Hooray for planet earth 🌏!",2026-05-29 11:12:46.614000-05:00,3,0,1,0,opinion,True,True,True,0.25462922,medium,left
at://did:plc:eej4ojwagi3xfdux5frlxzo2/app.bsky.feed.post/3mmyv45s53k2d,https://bsky.app/profile/judyz84.bsky.social/post/3mmyv45s53k2d,judyz84.bsky.social,"Do republican lawmakers have nothing else to do but up the attacks on women's rights?  ""In North Carolina they have introduced one the most abominable, dangerous, & downright disgusting bills in history of the state, classifying abortion as first-degree murder and thus punishable by death.""",2026-05-29 10:47:47.966000-05:00,1,0,0,0,opinion,True,True,True,0.39441586,medium,left
at://did:plc:y2sxmjqjfshio4rw4wfrg7td/app.bsky.feed.post/3mmysg7dt3c2a,https://bsky.app/profile/rafaaaa123.bsky.social/post/3mmysg7dt3c2a,rafaaaa123.bsky.social,"12/12
The women’s rights movement of the 1920s left an important legacy that still impacts society today. The right to vote became one of the greatest achievements for women and inspired future generations to continue fighting for equality and civil rights.",2026-05-29 09:59:23.704000-05:00,0,0,0,0,opinion,True,True,True,0.01017851,low,left
at://did:plc:eqynp52b6yfxo6t2wgqridwg/app.bsky.feed.post/3mmyrvznzmc2f,https://bsky.app/profile/bartfree.bsky.social/post/3mmyrvznzmc2f,bartfree.bsky.social,"Maga leader Pete Hegseth wrote the 2020 election was about America versus “ the Left.”    Maga has separated themselves from mainstream America , defining  integration, women’s rights & public benefits as “the left.” Below, a Maga extremist attacks an American  as a “lefty” for not being Maga.",2026-05-29 09:50:41.081000-05:00,0,0,0,0,opinion,True,True,True,0.075294,low,left
at://did:plc:lrr632kvugzfk2vsghjytvgl/app.bsky.feed.post/3mmyq6k3xus2e,https://bsky.app/profile/nyclu.org/post/3mmyq6k3xus2e,nyclu.org,"This is why we're fighting for universal child care: because all of us deserve access to child care regardless of employment, income, disability, geography, or immigration status.",2026-05-29 09:19:11.255000-05:00,0,0,0,0,opinion,True,True,True,0.020960633,low,left
at://did:plc:ba4ljetiaeiu5vrpfhymga7a/app.bsky.feed.post/3mmypbnwkbc26,https://bsky.app/profile/silicology.bsky.social/post/3mmypbnwkbc26,silicology.bsky.social,"History shows that major shifts — abolition movements, women’s rights, labor rights, environmental awareness, open-source software, public health systems — often took decades of sustained coordination and repeated effort before becoming mainstream.",2026-05-29 09:03:30.191000-05:00,1,0,1,0,opinion,True,True,True,0.004775103,low,neutral
at://did:plc:bjdjomgx7t7f3agie7ndvosb/app.bsky.feed.post/3mmylgbnm6k2p,https://bsky.app/profile/tehsamantha.bsky.social/post/3mmylgbnm6k2p,tehsamantha.bsky.social,"It's used after they've exhausted all the slurs for trans people to say ""how dare you question our use of slurs? Don't you know this is about WOMEN'S RIGHTS!?""",2026-05-29 07:54:30.028000-05:00,1,0,1,0,opinion,True,True,True,0.31132057,medium,unclear
at://did:plc:bjdjomgx7t7f3agie7ndvosb/app.bsky.feed.post/3mmyl57aicc2a,https://bsky.app/profile/tehsamantha.bsky.social/post/3mmyl57aicc2a,tehsamantha.bsky.social,"This may seem a petty point but language is important and revealing. We're constantly emphasised in the media as a sideshow for people to look at and debate. Yet we can't call that out because this is actually about ""women's rights""

Yet ""women's rights"" is only ever used in a reactionary way",2026-05-29 07:49:25.619000-05:00,2,0,1,0,opinion,True,True,True,0.05750068,low,left
at://did:plc:bjdjomgx7t7f3agie7ndvosb/app.bsky.feed.post/3mmyl57aefc2a,https://bsky.app/profile/tehsamantha.bsky.social/post/3mmyl57aefc2a,tehsamantha.bsky.social,"Trans rights are apparently such a problem with women's rights we still only call it the ""trans debate"" or ""trans issues"" or ""trans row"". It's never called the ""women's debate"" because it's entirely about debating and restricting trans people",2026-05-29 07:49:25.618000-05:00,3,0,1,0,opinion,True,True,True,0.31963667,medium,left
at://did:plc:7jzcvltv54nymu3esx3n5wxq/app.bsky.feed.post/3mmyksgmpms2w,https://bsky.app/profile/thinkingcc.bsky.social/post/3mmyksgmpms2w,thinkingcc.bsky.social,"You mean, you oppose a war against an oppressive group that has killed far more Iranians while crushing dissent? Those who obliterate women’s rights? You can’t get any more anti-democratic than the IRGC…",2026-05-29 07:43:24.264000-05:00,0,0,0,0,opinion,True,True,True,0.2855005,medium,left
at://did:plc:jpw3yieqid6tcywrp7yfguol/app.bsky.feed.post/3mmykh7cp422b,https://bsky.app/profile/eastsplaining.bsky.social/post/3mmykh7cp422b,eastsplaining.bsky.social,"The part where it was mostly empty promises. ""Women's rights"" in Soviet Union were as real as Donald Trump's ""lowering prices"".",2026-05-29 07:37:07.497000-05:00,0,0,0,0,opinion,True,True,True,0.07608539,low,unclear
at://did:plc:ndpimx6b354av7omhvflkqpb/app.bsky.feed.post/3mmyk2nfv7c2w,https://bsky.app/profile/lmnash123.bsky.social/post/3mmyk2nfv7c2w,lmnash123.bsky.social,"You are not anti-war.

Whether you are genuinely socialist, I can't say.

You certainly aren't anti-imperialist, nor anti-colonialist.  

Nor do you believe and defend human rights, especially indigenous rights, women's rights, and LGBTQ rights. Not for non Americans, anyway.",2026-05-29 07:30:06.065000-05:00,1,0,0,0,opinion,True,True,True,0.1460314,medium,unclear
at://did:plc:zhbhwsqkcvnmetkjfjn2hqmx/app.bsky.feed.post/3mmyj5mdoyk25,https://bsky.app/profile/biologically.bsky.social/post/3mmyj5mdoyk25,biologically.bsky.social,"Transwomen wanting to enter a women-only sport, or safe space, toilet, changing room etc have the burden, the onus, to persuade us all by argument to change the hard-fought situation of creating & enforcing women's rights legislation. It's not for us to present ANY argument!",2026-05-29 07:13:51.875000-05:00,0,0,0,0,opinion,True,True,True,0.23523538,medium,right
at://did:plc:pp66gvuh6w7tnshtvjxll72e/app.bsky.feed.post/3mmyi67bvb22n,https://bsky.app/profile/mlipsitt.bsky.social/post/3mmyi67bvb22n,mlipsitt.bsky.social,"05/29/26 AM
You can put me on mute & block me. I don't care. I'll not stop! There're NO Civil Rights in Trump & Kimberly Richey’s Deranged America! I'll repeat this Every Day until Reality Sinks In. No children's rights, women's rights, disability rights, minority rights! 150 yrs gone! Get Louder!",2026-05-29 06:56:17.996000-05:00,29,9,1,0,opinion,True,True,True,0.41445592,medium,left
at://did:plc:rcnjiioypt7yjoqq2mmvcnfm/app.bsky.feed.post/3mmyhnhhlmk2l,https://bsky.app/profile/drshowup.bsky.social/post/3mmyhnhhlmk2l,drshowup.bsky.social,The point is to stoke fear in the minds of anyone who is assaulted and thinking of reporting it. The US is going backwards on Women’s Rights.,2026-05-29 06:46:56.146000-05:00,1,1,0,0,opinion,True,True,True,0.10175867,medium,left
at://did:plc:bmwzobesymdevsmvear6oxm7/app.bsky.feed.post/3mmyblhqcq227,https://bsky.app/profile/kess6102.bsky.social/post/3mmyblhqcq227,kess6102.bsky.social,"Oh, FFS! I feel like this has been going on all my life. You think women’s rights especially to control our bodies & our health is a fight finished decades ago. Then some bloody man or religious fucker starts trying to take it away. Again. 

I’m so tired.",2026-05-29 04:58:26.873000-05:00,2,0,1,0,opinion,True,True,True,0.62136006,medium,left
at://did:plc:6rqkdzljzl66im2guphxte5z/app.bsky.feed.post/3mmxygfdq4k2a,https://bsky.app/profile/mattrobb.bsky.social/post/3mmxygfdq4k2a,mattrobb.bsky.social,"Secondly, tensions emerged between trans rights and women's rights. Trans activists pushed for much more than 'tolerance' and women's rights activists pushed back

It's quite unlike immigration, where the withdrawal of tolerance came from racism, not a conflict of rights 

end/",2026-05-29 02:14:32.543000-05:00,0,0,1,2,opinion,True,True,True,0.1883923,medium,unclear
at://did:plc:vhym2z77fpfoapmkg7jxkpyq/app.bsky.feed.post/3mmxxhct4gc2u,https://bsky.app/profile/arcstrike.bsky.social/post/3mmxxhct4gc2u,arcstrike.bsky.social,"America is back - in the 18th Century - curable diseases running unchecked, no women's rights, the only thing missing is slavery but I'm sure Trump is working on that two.",2026-05-29 01:57:10.085000-05:00,4,1,1,0,opinion,True,True,True,0.3127066,medium,left
at://did:plc:oebhdiihuxnx3ted3vj34gy3/app.bsky.feed.post/3mmxffeii5225,https://bsky.app/profile/loves2write.bsky.social/post/3mmxffeii5225,loves2write.bsky.social,"This ⬇️ 💯 The right is obsessed with genitalia, race, & religion—a trifecta of irrelevancies in comparison to affordability, living wages, health care, voting rights, women’s rights, environmental health, etc.—because fascism feeds on fear & emotion.",2026-05-28 20:33:57.372000-05:00,1,0,0,0,opinion,True,True,True,0.34328604,medium,left
at://did:plc:pp66gvuh6w7tnshtvjxll72e/app.bsky.feed.post/3mmxeyj3jss2n,https://bsky.app/profile/mlipsitt.bsky.social/post/3mmxeyj3jss2n,mlipsitt.bsky.social,"05/28/26 PM
You can put me on mute & block me. I don't care. I'll not stop! There're NO Civil Rights in Trump & Kimberly Richey’s Deranged America! I'll repeat this Every Day until Reality Sinks In. No children's rights, women's rights, disability rights, minority rights! 150 yrs gone! Get Louder!",2026-05-28 20:26:45.983000-05:00,24,11,1,2,opinion,True,True,True,0.40336934,medium,left
at://did:plc:xhwt4hrnyv3k3efdfjxqunmo/app.bsky.feed.post/3mmxeq4ixh624,https://bsky.app/profile/ofsevit.bsky.social/post/3mmxeq4ixh624,ofsevit.bsky.social,"(I'm sure there are plenty of good Gen X parents, and perfectly bad Millennials, but there does seem to be a trend.)

Gen X mostly descended from the Silents, who were born during the depression and the war and wound up pushing back against the civil and women's rights movements in the 1970s.",2026-05-28 20:22:04.283000-05:00,0,0,1,0,opinion,True,True,True,0.055521555,low,unclear
at://did:plc:dcdj744qu2zqhswdehibppp7/app.bsky.feed.post/3mmxdh2cahs2p,https://bsky.app/profile/tesladrivenmike.bsky.social/post/3mmxdh2cahs2p,tesladrivenmike.bsky.social,"You’re missing the point. You can continue to nominate candidates who are not going to win because significant part of this country is racist and sexist or you nominate someone who can win and can prevent Republicans from further taking away women’s rights. 

No one says only white man are capable.",2026-05-28 19:59:06.308000-05:00,15,0,2,0,opinion,True,True,True,0.38434127,medium,left
at://did:plc:ant3yfblxrvj3nn5aj7ffwbb/app.bsky.feed.post/3mmxcaibhts2o,https://bsky.app/profile/jonathan-e.bsky.social/post/3mmxcaibhts2o,jonathan-e.bsky.social,"I understand that you dislike Jews. That is a common affliction among narrow minded, illiberal, anti-progress, bigoted, retrogrades.  I do not understand is your support for “cause” which demands for genocide, embraces authoritarianism, denies women’s rights, etc... Please explain it to me.",2026-05-28 19:37:32.340000-05:00,5,1,1,0,opinion,True,True,True,0.43720075,medium,unclear
at://did:plc:kb4qdhxgenhj7k4i6lbi7m5a/app.bsky.feed.post/3mmx7u6d37c2a,https://bsky.app/profile/mlh2025.bsky.social/post/3mmx7u6d37c2a,mlh2025.bsky.social,"Just for clarity, not all 65+ voters are conservatives.  We were the ones who protested VietNam, fought for civil rights and fought for women's rights.  All of which the GOP wants to take away completely.",2026-05-28 18:54:51.770000-05:00,0,0,0,0,opinion,True,True,True,0.050326355,low,left
at://did:plc:2yi64nddlqnjyvb6c6lo273u/app.bsky.feed.post/3mmx7ozcqis2l,https://bsky.app/profile/vanadiumzest.bsky.social/post/3mmx7ozcqis2l,vanadiumzest.bsky.social,"you REALLY haven’t paid any attention to the past 400 years if you think black women’s rights aren’t the very fucking first rights to be taken

put down the games and pick up a fucking history book, especially before you demonstrate your ignorance in a black woman’s mentions. good lord🙄🙄🙄",2026-05-28 18:51:58.743000-05:00,15,2,0,0,opinion,True,True,True,0.82048255,high,left
at://did:plc:ybyde6eyl6aaygkcfsyrqlb2/app.bsky.feed.post/3mmz7tbkpcs2x,https://bsky.app/profile/cleverturnip.bsky.social/post/3mmz7tbkpcs2x,cleverturnip.bsky.social,"yeah, just like the US, the vast majority of German immigration got there in the 19th century. A lot of South Americans of German descent are conservative, yeah. Many of them are white, kinda how it shakes out",2026-05-29 13:59:41.088000-05:00,0,0,1,0,opinion,True,True,True,0.2540519,medium,unclear
at://did:plc:626hondgaubhlerdelzg5apb/app.bsky.feed.post/3mmz7sdw3ts2g,https://bsky.app/profile/yoclockface.bsky.social/post/3mmz7sdw3ts2g,yoclockface.bsky.social,"Appealing to non-voting leftists on Student loans was a disaster...

See how that works oh silly simple one?

No one appealed to GOP over immigration.
Due process, simple fool.",2026-05-29 13:59:10.003000-05:00,0,0,1,0,opinion,True,True,True,0.71760553,high,unclear
at://did:plc:nzmbwnz24njyyld2hzk2l2n6/app.bsky.feed.post/3mmz7mopj5s2x,https://bsky.app/profile/adamdelorme.bsky.social/post/3mmz7mopj5s2x,adamdelorme.bsky.social,The case underscores the strict legal boundaries federal courts enforce when protests interfere with government transport and immigration enforcement!!,2026-05-29 13:55:59.996000-05:00,0,0,0,0,opinion,True,True,True,0.028620722,low,neutral
at://did:plc:wr2ufm6vcab5eine6zh4nuvf/app.bsky.feed.post/3mmz7caic3k2z,https://bsky.app/profile/zlorpl.bsky.social/post/3mmz7caic3k2z,zlorpl.bsky.social,"Democrats tried to make a tough on immigration bill and it failed and then claimed to be tougher than republicans. But guess what, voters who hate immigrants are still gonna vote republican no matter what.",2026-05-29 13:50:09.534000-05:00,0,0,0,0,opinion,True,True,True,0.2028889,medium,left
at://did:plc:xqa6a3lnl53nqm3lktqyvnd4/app.bsky.feed.post/3mmz7534ec22d,https://bsky.app/profile/thcarter123.bsky.social/post/3mmz7534ec22d,thcarter123.bsky.social,"Pope Leo vs Leonard Leo/MAGA Catholics on:
immigration
Iran War
Silicon Valley AI

MAGA Catholics gave us Dobbs, gutted Voting Rights & gave immunity to a pedo president

And not one story anywhere on faith driven MAGA Catholicism. 

Lots on MAGA Evangelicals
Nothing on MAGA Catholics",2026-05-29 13:47:16.128000-05:00,3,4,1,0,opinion,True,True,True,0.36095104,medium,left
at://did:plc:n4vacwgyusl2dej3pzavnxyl/app.bsky.feed.post/3mmz6wg7il22w,https://bsky.app/profile/richardcblair.bsky.social/post/3mmz6wg7il22w,richardcblair.bsky.social,"All true. I think she lost mostly because “inflation bad,” but Biden admin old-guard fecklessness on Gaza didn’t help. It’s pretty disgusting, but not many voters care about rampant human rights violations in immigration enforcement when they work “quietly” - that is, stay out of the news.",2026-05-29 13:43:32.885000-05:00,3,0,0,0,opinion,True,True,True,0.29953843,medium,left
at://did:plc:shrdhrkbxq7gfggggayk2jo6/app.bsky.feed.post/3mmz6fmmel22f,https://bsky.app/profile/joannefinegan.bsky.social/post/3mmz6fmmel22f,joannefinegan.bsky.social,"I see no justification for embracing a MAGA slogan and all it implies- racism, anti-immigration, trad wives etc etc. Could he have not said something like …. “And, like Canada Strong, become America Strong”?",2026-05-29 13:34:09.173000-05:00,0,0,0,0,opinion,True,True,True,0.16851899,medium,left
at://did:plc:zqcw3hix2kccyacauvgwmss2/app.bsky.feed.post/3mmz6ef3f3c2d,https://bsky.app/profile/jayb420.bsky.social/post/3mmz6ef3f3c2d,jayb420.bsky.social,What's it gonna cost to move/build customs and immigration entry points at different airports?   This is the dumbest idea.,2026-05-29 13:33:27.722000-05:00,0,0,0,0,opinion,True,True,True,0.5972042,medium,unclear
at://did:plc:626hondgaubhlerdelzg5apb/app.bsky.feed.post/3mmz6dfyg7k2g,https://bsky.app/profile/yoclockface.bsky.social/post/3mmz6dfyg7k2g,yoclockface.bsky.social,"'tough on immigration'

Caring about due process.

You think that is comparable to 'they are eating your cats and dogs'???

You are a silly simple fool.

Plenty separate and proud of Biden/Harris accomplishments.",2026-05-29 13:32:55.105000-05:00,1,0,1,0,opinion,True,True,True,0.743089,high,right
at://did:plc:nmbphsz3e7f2jd7pxzz5cbpy/app.bsky.feed.post/3mmz6cdokes2r,https://bsky.app/profile/jonathan-z74.bsky.social/post/3mmz6cdokes2r,jonathan-z74.bsky.social,And they *got* due process - they received a denial of the asylum claim and a review by an immigration judge.,2026-05-29 13:32:19.144000-05:00,0,0,0,0,opinion,True,True,True,0.020231359,low,neutral
at://did:plc:t425k3xuqtmsrdq4lrc4ssz2/app.bsky.feed.post/3mmz6bjtwa227,https://bsky.app/profile/kosterbelle.bsky.social/post/3mmz6bjtwa227,kosterbelle.bsky.social,DHS Mark Mullin’s announcement of pulling federal agents from airports in sanctuary cities for lack of cooperation with immigration enforcement is a ruse. The REAL reason for pulling agents is to send them to polling stations during the midterms. Polling places far outnumber federal agents.,2026-05-29 13:31:52.056000-05:00,0,0,0,0,opinion,True,True,True,0.04315203,low,right
at://did:plc:sjej2liliky32bsb6kd3rhs7/app.bsky.feed.post/3mmz64bv2522r,https://bsky.app/profile/gemoluna.bsky.social/post/3mmz64bv2522r,gemoluna.bsky.social,I dont think ill ever be convinced that America has an immigration problem. These white raisins have been more of a threat to my future than anything else,2026-05-29 13:28:55.933000-05:00,0,0,0,0,opinion,True,True,True,0.3308965,medium,right
at://did:plc:vmh2bwf3zaml2gnbxbrnnlol/app.bsky.feed.post/3mmz5qoalk22m,https://bsky.app/profile/kaydee1968.bsky.social/post/3mmz5qoalk22m,kaydee1968.bsky.social,"The US and Canada had big waves from Russia and Ukraine early last century. The US got 10x more Russians than Ukrainians, Canada got 10x more Ukrainians. The prairie provinces were tamed not by the previous benchmark for toughness(the Scots) but by Ukrainians. We won the immigration lottery",2026-05-29 13:22:26.241000-05:00,0,0,0,0,opinion,True,True,True,0.034041706,low,neutral
at://did:plc:lu4aeoqgsetreezgnqibhqqh/app.bsky.feed.post/3mmz5j3otks2s,https://bsky.app/profile/abirdinthehand2.bsky.social/post/3mmz5j3otks2s,abirdinthehand2.bsky.social,Federal agents???!?? You mean Immigration officers /aka people that have NO legal authority to be policing our Constitutional right to protest?? I think that's what you mean 🧐,2026-05-29 13:18:11.904000-05:00,1,0,0,0,opinion,True,True,True,0.05750068,low,left
at://did:plc:2vqfwafcmxbpl6ngkxhvhhps/app.bsky.feed.post/3mmz5eqv6qs2j,https://bsky.app/profile/bendunnell.bsky.social/post/3mmz5eqv6qs2j,bendunnell.bsky.social,"All anyone who votes Reform cares about is what he has to say about immigration, though. That’s their answer to everything. On foreign policy, especially Ukraine, yes, that is true.",2026-05-29 13:15:46.359000-05:00,0,0,0,0,opinion,True,True,True,0.03639866,low,unclear
at://did:plc:d4p5ax5yfkyjr74fwg4wyvdr/app.bsky.feed.post/3mmz5coafq22q,https://bsky.app/profile/vanesssawenk.bsky.social/post/3mmz5coafq22q,vanesssawenk.bsky.social,"This verdict reflects how politically charged immigration enforcement has become in the U.S., with both civil liberties and public order at the center of the debate.",2026-05-29 13:14:36.471000-05:00,1,0,0,0,opinion,True,True,True,0.0143253105,low,neutral
at://did:plc:xosxaspqge3nmgjrpkljnlr4/app.bsky.feed.post/3mmz574czf227,https://bsky.app/profile/jlharrison.bsky.social/post/3mmz574czf227,jlharrison.bsky.social,"I’m not so sure. Farage has a consistent, but very offensive, line on immigration. Outside of that on every policy area he obfuscates and dances around it - presumably because he knows that even relatively right-wing voters won’t like what he would honestly say on issues such as Ukraine.",2026-05-29 13:12:37.020000-05:00,1,0,1,0,opinion,True,True,True,0.06184035,low,right
at://did:plc:peapyw3b5nnwl723pcrej4u7/app.bsky.feed.post/3mmz4xdja222r,https://bsky.app/profile/thirdchances.bsky.social/post/3mmz4xdja222r,thirdchances.bsky.social,Our immigration system has long-been broken & in need of reform.  Might I suggest replacing what we got w/ something more in-keeping w/ human dignity & aligned w/ basic human rights - a heavy lift BUT what we got ain’t gonna fix itself. Shall we  OR would you rather witness our continuing decline?,2026-05-29 13:08:16.128000-05:00,0,0,0,0,opinion,True,True,True,0.031449065,low,left
at://did:plc:hicimafj2skixnplaqbmyhqc/app.bsky.feed.post/3mmz4si5q5k2r,https://bsky.app/profile/stevehindman.bsky.social/post/3mmz4si5q5k2r,stevehindman.bsky.social,"“However, communicating [via state law] that immigrant families are protected from immigration action in places they are not by virtue of federal law would put families at risk.”",2026-05-29 13:05:33.223000-05:00,1,0,0,0,opinion,True,True,True,0.018723432,low,right
at://did:plc:6qohzojcvoc7avnph3mghl3y/app.bsky.feed.post/3mmz7qfditk24,https://bsky.app/profile/wfree06651.bsky.social/post/3mmz7qfditk24,wfree06651.bsky.social,"Now get the rest of them. shut ice and dhs down. tear down all the so-called detention facilities, aka concentration camps",2026-05-29 13:58:04.383000-05:00,0,0,0,0,opinion,True,True,True,0.28425202,medium,left
at://did:plc:66pn2rqf7or27ej3dthywwbr/app.bsky.feed.post/3mmz7ooqhks2v,https://bsky.app/profile/heckheck03.bsky.social/post/3mmz7ooqhks2v,heckheck03.bsky.social,As long as the government is actively tracking anybody online who criticizes ICE: Fuck ICE. Everybody hates you.,2026-05-29 13:57:07.135000-05:00,0,0,0,0,opinion,True,True,True,0.85333383,high,left
at://did:plc:hrgpfvsjuyphsuso5cijqpcr/app.bsky.feed.post/3mmz7l654wc2i,https://bsky.app/profile/demannihilator.bsky.social/post/3mmz7l654wc2i,demannihilator.bsky.social,"1. If I break the law, I'm thrown in jail. A place VERY uncomfortable, shitty food and conditions. Illegals are NO BETTER THEN AMERICANS!

2. These aren't PROTESTS, they're RIOTS! And everyone of them should be jailed! Attacking ICE, blocking the facilities IS A F***ING CRIME!!!",2026-05-29 13:55:09.062000-05:00,0,0,0,0,opinion,True,True,True,0.76523775,high,right
at://did:plc:mjqx3keoa7dnijwhju26fsx3/app.bsky.feed.post/3mmz7k542qs2f,https://bsky.app/profile/edjefferson.com/post/3mmz7k542qs2f,edjefferson.com,"I wonder if part of why the Fast & Furious movies have stalled is that Dwayne The Rock Johnson is basically just an ICE guy and also a big part of the appeal of these was ""yay minorities get to do cool shit""",2026-05-29 13:54:34.423000-05:00,0,0,1,0,opinion,True,True,True,0.6027529,medium,unclear
at://did:plc:hezcbgyxha4zkvo3oouvpity/app.bsky.feed.post/3mmz7iwgvv22s,https://bsky.app/profile/drink.hyperlogos.org/post/3mmz7iwgvv22s,drink.hyperlogos.org,You must stop calling human trafficking deportation. You are literally willfully assisting them in doing this by refusing to call it what it is. Are you humans or not? Wake the fuck up.,2026-05-29 13:53:53.884000-05:00,0,0,0,0,opinion,True,True,True,0.74954444,high,unclear
